"event_id","time_interval","district","location1","location2","location3","link"
"activist_1352",2020-02-29 22:00:00 HKT--2020-02-29 23:59:59 HKT,"油尖旺區","潮流特區","創興廣場","登打士街、彌敦道","https://t.me/ncetransport/19989,https://t.me/eatsyrup/34944,https://t.me/eatsyrup/34968,https://t.me/eatsyrup/34994,https://t.me/eatsyrup/35016,https://t.me/eatsyrup/35101,https://t.me/eatsyrup/35104,https://t.me/eatsyrup/35106,https://t.me/localpresshk/12835,https://t.me/localpresshk/12852,https://t.me/universalsentinelsinblack/22609,https://t.me/universalsentinelsinblack/22617,https://t.me/universalsentinelsinblack/22641,https://t.me/universalsentinelsinblack/22727,https://t.me/universalsentinelsinblack/22732,https://t.me/hongkongstandstrong_live/14798,https://t.me/hongkongstandstrong_live/14848,https://t.me/taisindonteatteargas/16048,https://t.me/taisindonteatteargas/16055,https://t.me/hkgetv/2708,https://t.me/hkgetv/2709,https://t.me/hkgetv/2710,https://t.me/hkmaplive/1393,https://t.me/hkmaplive/1394,https://t.me/polyufast/9536,https://t.me/polyufast/9560,https://t.me/polyufast/9562,https://t.me/polyufast/9593,https://t.me/polyufast/9650,https://t.me/polyufast/9656,https://t.me/pppnewstg/2181,https://t.me/pppnewstg/2183,https://t.me/scottscout/104614,https://t.me/scottscout/104616,https://t.me/scottscout/104699,https://t.me/scottscout/104703,https://t.me/scottscout/104707,https://t.me/scottscout/104721,https://t.me/hkuber/7104,https://t.me/hkuber/7105,https://t.me/hkuber/7106,https://t.me/hkuber/7108,https://t.me/hkgstudentspower/4854,https://t.me/realtimenewsbroadcasts/31309,https://t.me/realtimenewsbroadcasts/31310,https://t.me/realtimenewsbroadcasts/31313,https://t.me/realtimenewsbroadcasts/31314,https://t.me/realtimenewsbroadcasts/31315,https://t.me/realtimenewsbroadcasts/31333,https://t.me/realtimenewsbroadcasts/31348,https://t.me/realtimenewsbroadcasts/31351,https://t.me/realtimenewsbroadcasts/31367,https://t.me/realtimenewsbroadcasts/31404,https://t.me/realtimenewsbroadcasts/31417,https://t.me/realtimenewsbroadcasts/31418,https://t.me/realtimenewsbroadcasts/31419,https://t.me/realtimenewsbroadcasts/31422,https://t.me/realtimenewsbroadcasts/31424,https://t.me/canigosomeplacefun/76562,https://t.me/canigosomeplacefun/76606,https://t.me/canigosomeplacefun/76610,https://t.me/canigosomeplacefun/76612,https://t.me/canigosomeplacefun/76615,https://t.me/canigosomeplacefun/76621,https://t.me/canigosomeplacefun/76649,https://t.me/canigosomeplacefun/76684,https://t.me/canigosomeplacefun/76799,https://t.me/canigosomeplacefun/76801,https://t.me/canigosomeplacefun/76802,https://t.me/eduhknews/9247,https://t.me/eduhknews/9253,https://t.me/eduhknews/9256,https://t.me/themirageagency/4696,https://t.me/protectwhampoaaaa2/4354,https://t.me/protectwhampoaaaa2/4358,https://t.me/protectwhampoaaaa2/4367,https://t.me/suck_sentinel_channel/16477,https://t.me/suck_sentinel_channel/16538,https://t.me/suck_sentinel_channel/16582,https://t.me/munglunsavehk/43273,https://t.me/munglunsavehk/43357"
"activist_1353",2020-02-29 22:00:00 HKT--2020-02-29 23:59:59 HKT,"油尖旺區","登打士街、窩打老道","登打士街、花園街",NA,"https://t.me/ncetransport/19989,https://t.me/eatsyrup/34944,https://t.me/eatsyrup/34968,https://t.me/eatsyrup/34994,https://t.me/eatsyrup/35016,https://t.me/eatsyrup/35101,https://t.me/eatsyrup/35104,https://t.me/eatsyrup/35106,https://t.me/localpresshk/12835,https://t.me/localpresshk/12852,https://t.me/universalsentinelsinblack/22609,https://t.me/universalsentinelsinblack/22617,https://t.me/universalsentinelsinblack/22641,https://t.me/universalsentinelsinblack/22727,https://t.me/universalsentinelsinblack/22732,https://t.me/hongkongstandstrong_live/14798,https://t.me/hongkongstandstrong_live/14848,https://t.me/taisindonteatteargas/16048,https://t.me/taisindonteatteargas/16055,https://t.me/hkgetv/2708,https://t.me/hkgetv/2709,https://t.me/hkgetv/2710,https://t.me/hkmaplive/1393,https://t.me/hkmaplive/1394,https://t.me/polyufast/9536,https://t.me/polyufast/9560,https://t.me/polyufast/9562,https://t.me/polyufast/9593,https://t.me/polyufast/9650,https://t.me/polyufast/9656,https://t.me/pppnewstg/2181,https://t.me/pppnewstg/2183,https://t.me/scottscout/104614,https://t.me/scottscout/104616,https://t.me/scottscout/104699,https://t.me/scottscout/104703,https://t.me/scottscout/104707,https://t.me/scottscout/104721,https://t.me/hkuber/7104,https://t.me/hkuber/7105,https://t.me/hkuber/7106,https://t.me/hkuber/7108,https://t.me/hkgstudentspower/4854,https://t.me/realtimenewsbroadcasts/31309,https://t.me/realtimenewsbroadcasts/31310,https://t.me/realtimenewsbroadcasts/31313,https://t.me/realtimenewsbroadcasts/31314,https://t.me/realtimenewsbroadcasts/31315,https://t.me/realtimenewsbroadcasts/31333,https://t.me/realtimenewsbroadcasts/31348,https://t.me/realtimenewsbroadcasts/31351,https://t.me/realtimenewsbroadcasts/31367,https://t.me/realtimenewsbroadcasts/31404,https://t.me/realtimenewsbroadcasts/31417,https://t.me/realtimenewsbroadcasts/31418,https://t.me/realtimenewsbroadcasts/31419,https://t.me/realtimenewsbroadcasts/31422,https://t.me/realtimenewsbroadcasts/31424,https://t.me/canigosomeplacefun/76562,https://t.me/canigosomeplacefun/76606,https://t.me/canigosomeplacefun/76610,https://t.me/canigosomeplacefun/76612,https://t.me/canigosomeplacefun/76615,https://t.me/canigosomeplacefun/76621,https://t.me/canigosomeplacefun/76649,https://t.me/canigosomeplacefun/76684,https://t.me/canigosomeplacefun/76799,https://t.me/canigosomeplacefun/76801,https://t.me/canigosomeplacefun/76802,https://t.me/eduhknews/9247,https://t.me/eduhknews/9253,https://t.me/eduhknews/9256,https://t.me/themirageagency/4696,https://t.me/protectwhampoaaaa2/4354,https://t.me/protectwhampoaaaa2/4358,https://t.me/protectwhampoaaaa2/4367,https://t.me/suck_sentinel_channel/16477,https://t.me/suck_sentinel_channel/16538,https://t.me/suck_sentinel_channel/16582,https://t.me/munglunsavehk/43273,https://t.me/munglunsavehk/43357"
"activist_1354",2020-02-29 22:00:00 HKT--2020-02-29 23:59:59 HKT,"油尖旺區","彌敦道、窩打老道",NA,NA,"https://t.me/ncetransport/19989,https://t.me/eatsyrup/34944,https://t.me/eatsyrup/34968,https://t.me/eatsyrup/34994,https://t.me/eatsyrup/35016,https://t.me/eatsyrup/35101,https://t.me/eatsyrup/35104,https://t.me/eatsyrup/35106,https://t.me/localpresshk/12835,https://t.me/localpresshk/12852,https://t.me/universalsentinelsinblack/22609,https://t.me/universalsentinelsinblack/22617,https://t.me/universalsentinelsinblack/22641,https://t.me/universalsentinelsinblack/22727,https://t.me/universalsentinelsinblack/22732,https://t.me/hongkongstandstrong_live/14798,https://t.me/hongkongstandstrong_live/14848,https://t.me/taisindonteatteargas/16048,https://t.me/taisindonteatteargas/16055,https://t.me/hkgetv/2708,https://t.me/hkgetv/2709,https://t.me/hkgetv/2710,https://t.me/hkmaplive/1393,https://t.me/hkmaplive/1394,https://t.me/polyufast/9536,https://t.me/polyufast/9560,https://t.me/polyufast/9562,https://t.me/polyufast/9593,https://t.me/polyufast/9650,https://t.me/polyufast/9656,https://t.me/pppnewstg/2181,https://t.me/pppnewstg/2183,https://t.me/scottscout/104614,https://t.me/scottscout/104616,https://t.me/scottscout/104699,https://t.me/scottscout/104703,https://t.me/scottscout/104707,https://t.me/scottscout/104721,https://t.me/hkuber/7104,https://t.me/hkuber/7105,https://t.me/hkuber/7106,https://t.me/hkuber/7108,https://t.me/hkgstudentspower/4854,https://t.me/realtimenewsbroadcasts/31309,https://t.me/realtimenewsbroadcasts/31310,https://t.me/realtimenewsbroadcasts/31313,https://t.me/realtimenewsbroadcasts/31314,https://t.me/realtimenewsbroadcasts/31315,https://t.me/realtimenewsbroadcasts/31333,https://t.me/realtimenewsbroadcasts/31348,https://t.me/realtimenewsbroadcasts/31351,https://t.me/realtimenewsbroadcasts/31367,https://t.me/realtimenewsbroadcasts/31404,https://t.me/realtimenewsbroadcasts/31417,https://t.me/realtimenewsbroadcasts/31418,https://t.me/realtimenewsbroadcasts/31419,https://t.me/realtimenewsbroadcasts/31422,https://t.me/realtimenewsbroadcasts/31424,https://t.me/canigosomeplacefun/76562,https://t.me/canigosomeplacefun/76606,https://t.me/canigosomeplacefun/76610,https://t.me/canigosomeplacefun/76612,https://t.me/canigosomeplacefun/76615,https://t.me/canigosomeplacefun/76621,https://t.me/canigosomeplacefun/76649,https://t.me/canigosomeplacefun/76684,https://t.me/canigosomeplacefun/76799,https://t.me/canigosomeplacefun/76801,https://t.me/canigosomeplacefun/76802,https://t.me/eduhknews/9247,https://t.me/eduhknews/9253,https://t.me/eduhknews/9256,https://t.me/themirageagency/4696,https://t.me/protectwhampoaaaa2/4354,https://t.me/protectwhampoaaaa2/4358,https://t.me/protectwhampoaaaa2/4367,https://t.me/suck_sentinel_channel/16477,https://t.me/suck_sentinel_channel/16538,https://t.me/suck_sentinel_channel/16582,https://t.me/munglunsavehk/43273,https://t.me/munglunsavehk/43357"
"activist_1355",2020-02-29 22:00:00 HKT--2020-02-29 23:59:59 HKT,"油尖旺區","豉油街、洗衣街","豉油街、花園街","洗衣街、山東街","https://t.me/ncetransport/19989,https://t.me/eatsyrup/34944,https://t.me/eatsyrup/34968,https://t.me/eatsyrup/34994,https://t.me/eatsyrup/35016,https://t.me/eatsyrup/35101,https://t.me/eatsyrup/35104,https://t.me/eatsyrup/35106,https://t.me/localpresshk/12835,https://t.me/localpresshk/12852,https://t.me/universalsentinelsinblack/22609,https://t.me/universalsentinelsinblack/22617,https://t.me/universalsentinelsinblack/22641,https://t.me/universalsentinelsinblack/22727,https://t.me/universalsentinelsinblack/22732,https://t.me/hongkongstandstrong_live/14798,https://t.me/hongkongstandstrong_live/14848,https://t.me/taisindonteatteargas/16048,https://t.me/taisindonteatteargas/16055,https://t.me/hkgetv/2708,https://t.me/hkgetv/2709,https://t.me/hkgetv/2710,https://t.me/hkmaplive/1393,https://t.me/hkmaplive/1394,https://t.me/polyufast/9536,https://t.me/polyufast/9560,https://t.me/polyufast/9562,https://t.me/polyufast/9593,https://t.me/polyufast/9650,https://t.me/polyufast/9656,https://t.me/pppnewstg/2181,https://t.me/pppnewstg/2183,https://t.me/scottscout/104614,https://t.me/scottscout/104616,https://t.me/scottscout/104699,https://t.me/scottscout/104703,https://t.me/scottscout/104707,https://t.me/scottscout/104721,https://t.me/hkuber/7104,https://t.me/hkuber/7105,https://t.me/hkuber/7106,https://t.me/hkuber/7108,https://t.me/hkgstudentspower/4854,https://t.me/realtimenewsbroadcasts/31309,https://t.me/realtimenewsbroadcasts/31310,https://t.me/realtimenewsbroadcasts/31313,https://t.me/realtimenewsbroadcasts/31314,https://t.me/realtimenewsbroadcasts/31315,https://t.me/realtimenewsbroadcasts/31333,https://t.me/realtimenewsbroadcasts/31348,https://t.me/realtimenewsbroadcasts/31351,https://t.me/realtimenewsbroadcasts/31367,https://t.me/realtimenewsbroadcasts/31404,https://t.me/realtimenewsbroadcasts/31417,https://t.me/realtimenewsbroadcasts/31418,https://t.me/realtimenewsbroadcasts/31419,https://t.me/realtimenewsbroadcasts/31422,https://t.me/realtimenewsbroadcasts/31424,https://t.me/canigosomeplacefun/76562,https://t.me/canigosomeplacefun/76606,https://t.me/canigosomeplacefun/76610,https://t.me/canigosomeplacefun/76612,https://t.me/canigosomeplacefun/76615,https://t.me/canigosomeplacefun/76621,https://t.me/canigosomeplacefun/76649,https://t.me/canigosomeplacefun/76684,https://t.me/canigosomeplacefun/76799,https://t.me/canigosomeplacefun/76801,https://t.me/canigosomeplacefun/76802,https://t.me/eduhknews/9247,https://t.me/eduhknews/9253,https://t.me/eduhknews/9256,https://t.me/themirageagency/4696,https://t.me/protectwhampoaaaa2/4354,https://t.me/protectwhampoaaaa2/4358,https://t.me/protectwhampoaaaa2/4367,https://t.me/suck_sentinel_channel/16477,https://t.me/suck_sentinel_channel/16538,https://t.me/suck_sentinel_channel/16582,https://t.me/munglunsavehk/43273,https://t.me/munglunsavehk/43357"
"activist_1356",2020-02-29 22:00:00 HKT--2020-02-29 23:59:59 HKT,"油尖旺區","亞皆老街、洗衣街","亞皆老街、花園街","洗衣街、快富街","https://t.me/ncetransport/19989,https://t.me/eatsyrup/34944,https://t.me/eatsyrup/34968,https://t.me/eatsyrup/34994,https://t.me/eatsyrup/35016,https://t.me/eatsyrup/35101,https://t.me/eatsyrup/35104,https://t.me/eatsyrup/35106,https://t.me/localpresshk/12835,https://t.me/localpresshk/12852,https://t.me/universalsentinelsinblack/22609,https://t.me/universalsentinelsinblack/22617,https://t.me/universalsentinelsinblack/22641,https://t.me/universalsentinelsinblack/22727,https://t.me/universalsentinelsinblack/22732,https://t.me/hongkongstandstrong_live/14798,https://t.me/hongkongstandstrong_live/14848,https://t.me/taisindonteatteargas/16048,https://t.me/taisindonteatteargas/16055,https://t.me/hkgetv/2708,https://t.me/hkgetv/2709,https://t.me/hkgetv/2710,https://t.me/hkmaplive/1393,https://t.me/hkmaplive/1394,https://t.me/polyufast/9536,https://t.me/polyufast/9560,https://t.me/polyufast/9562,https://t.me/polyufast/9593,https://t.me/polyufast/9650,https://t.me/polyufast/9656,https://t.me/pppnewstg/2181,https://t.me/pppnewstg/2183,https://t.me/scottscout/104614,https://t.me/scottscout/104616,https://t.me/scottscout/104699,https://t.me/scottscout/104703,https://t.me/scottscout/104707,https://t.me/scottscout/104721,https://t.me/hkuber/7104,https://t.me/hkuber/7105,https://t.me/hkuber/7106,https://t.me/hkuber/7108,https://t.me/hkgstudentspower/4854,https://t.me/realtimenewsbroadcasts/31309,https://t.me/realtimenewsbroadcasts/31310,https://t.me/realtimenewsbroadcasts/31313,https://t.me/realtimenewsbroadcasts/31314,https://t.me/realtimenewsbroadcasts/31315,https://t.me/realtimenewsbroadcasts/31333,https://t.me/realtimenewsbroadcasts/31348,https://t.me/realtimenewsbroadcasts/31351,https://t.me/realtimenewsbroadcasts/31367,https://t.me/realtimenewsbroadcasts/31404,https://t.me/realtimenewsbroadcasts/31417,https://t.me/realtimenewsbroadcasts/31418,https://t.me/realtimenewsbroadcasts/31419,https://t.me/realtimenewsbroadcasts/31422,https://t.me/realtimenewsbroadcasts/31424,https://t.me/canigosomeplacefun/76562,https://t.me/canigosomeplacefun/76606,https://t.me/canigosomeplacefun/76610,https://t.me/canigosomeplacefun/76612,https://t.me/canigosomeplacefun/76615,https://t.me/canigosomeplacefun/76621,https://t.me/canigosomeplacefun/76649,https://t.me/canigosomeplacefun/76684,https://t.me/canigosomeplacefun/76799,https://t.me/canigosomeplacefun/76801,https://t.me/canigosomeplacefun/76802,https://t.me/eduhknews/9247,https://t.me/eduhknews/9253,https://t.me/eduhknews/9256,https://t.me/themirageagency/4696,https://t.me/protectwhampoaaaa2/4354,https://t.me/protectwhampoaaaa2/4358,https://t.me/protectwhampoaaaa2/4367,https://t.me/suck_sentinel_channel/16477,https://t.me/suck_sentinel_channel/16538,https://t.me/suck_sentinel_channel/16582,https://t.me/munglunsavehk/43273,https://t.me/munglunsavehk/43357"
"activist_1357",2020-02-29 22:00:00 HKT--2020-02-29 23:59:59 HKT,"油尖旺區","亞皆老街、窩打老道",NA,NA,"https://t.me/ncetransport/19989,https://t.me/eatsyrup/34944,https://t.me/eatsyrup/34968,https://t.me/eatsyrup/34994,https://t.me/eatsyrup/35016,https://t.me/eatsyrup/35101,https://t.me/eatsyrup/35104,https://t.me/eatsyrup/35106,https://t.me/localpresshk/12835,https://t.me/localpresshk/12852,https://t.me/universalsentinelsinblack/22609,https://t.me/universalsentinelsinblack/22617,https://t.me/universalsentinelsinblack/22641,https://t.me/universalsentinelsinblack/22727,https://t.me/universalsentinelsinblack/22732,https://t.me/hongkongstandstrong_live/14798,https://t.me/hongkongstandstrong_live/14848,https://t.me/taisindonteatteargas/16048,https://t.me/taisindonteatteargas/16055,https://t.me/hkgetv/2708,https://t.me/hkgetv/2709,https://t.me/hkgetv/2710,https://t.me/hkmaplive/1393,https://t.me/hkmaplive/1394,https://t.me/polyufast/9536,https://t.me/polyufast/9560,https://t.me/polyufast/9562,https://t.me/polyufast/9593,https://t.me/polyufast/9650,https://t.me/polyufast/9656,https://t.me/pppnewstg/2181,https://t.me/pppnewstg/2183,https://t.me/scottscout/104614,https://t.me/scottscout/104616,https://t.me/scottscout/104699,https://t.me/scottscout/104703,https://t.me/scottscout/104707,https://t.me/scottscout/104721,https://t.me/hkuber/7104,https://t.me/hkuber/7105,https://t.me/hkuber/7106,https://t.me/hkuber/7108,https://t.me/hkgstudentspower/4854,https://t.me/realtimenewsbroadcasts/31309,https://t.me/realtimenewsbroadcasts/31310,https://t.me/realtimenewsbroadcasts/31313,https://t.me/realtimenewsbroadcasts/31314,https://t.me/realtimenewsbroadcasts/31315,https://t.me/realtimenewsbroadcasts/31333,https://t.me/realtimenewsbroadcasts/31348,https://t.me/realtimenewsbroadcasts/31351,https://t.me/realtimenewsbroadcasts/31367,https://t.me/realtimenewsbroadcasts/31404,https://t.me/realtimenewsbroadcasts/31417,https://t.me/realtimenewsbroadcasts/31418,https://t.me/realtimenewsbroadcasts/31419,https://t.me/realtimenewsbroadcasts/31422,https://t.me/realtimenewsbroadcasts/31424,https://t.me/canigosomeplacefun/76562,https://t.me/canigosomeplacefun/76606,https://t.me/canigosomeplacefun/76610,https://t.me/canigosomeplacefun/76612,https://t.me/canigosomeplacefun/76615,https://t.me/canigosomeplacefun/76621,https://t.me/canigosomeplacefun/76649,https://t.me/canigosomeplacefun/76684,https://t.me/canigosomeplacefun/76799,https://t.me/canigosomeplacefun/76801,https://t.me/canigosomeplacefun/76802,https://t.me/eduhknews/9247,https://t.me/eduhknews/9253,https://t.me/eduhknews/9256,https://t.me/themirageagency/4696,https://t.me/protectwhampoaaaa2/4354,https://t.me/protectwhampoaaaa2/4358,https://t.me/protectwhampoaaaa2/4367,https://t.me/suck_sentinel_channel/16477,https://t.me/suck_sentinel_channel/16538,https://t.me/suck_sentinel_channel/16582,https://t.me/munglunsavehk/43273,https://t.me/munglunsavehk/43357"
"activist_1358",2020-03-01 00:00:00 HKT--2020-03-01 01:59:59 HKT,"油尖旺區","西洋菜南街、亞皆老街","彌敦道、亞皆老街",NA,"https://t.me/tko84/44591,https://t.me/hkgetv/2713,https://t.me/realtimenewsbroadcasts/31483"
"activist_1359",2020-03-21 20:00:00 HKT--2020-03-21 21:59:59 HKT,"元朗區","又新街、合益路",NA,NA,"https://t.me/ncetransport/21505,https://t.me/eatsyrup/37113,https://t.me/windseasonhk/28924,https://t.me/windseasonhk/28932,https://t.me/windseasonhk/28935,https://t.me/hongkongstandstrong_live/15569,https://t.me/hkmaplive/1423,https://t.me/hkmaplive/1424,https://t.me/yuenlongox/29739,https://t.me/yuenlongox/29749,https://t.me/yuenlongox/29965,https://t.me/realtimenewsbroadcasts/32288,https://t.me/realtimenewsbroadcasts/32331"
"activist_1360",2020-05-24 12:00:00 HKT--2020-05-24 13:59:59 HKT,"灣仔區","sogo","希慎廣場","軒尼詩道、怡和街","https://t.me/ncetransport/27560,https://t.me/ncetransport/27565,https://t.me/eatsyrup/45656,https://t.me/eatsyrup/45659,https://t.me/eatsyrup/45668,https://t.me/eatsyrup/45671,https://t.me/eatsyrup/45700,https://t.me/hktgb/54724,https://t.me/hktgb/54726,https://t.me/hktgb/54727,https://t.me/hktgb/54729,https://t.me/hktgb/54732,https://t.me/tko84/57247,https://t.me/universalsentinelsinblack/29311,https://t.me/universalsentinelsinblack/29316,https://t.me/universalsentinelsinblack/29325,https://t.me/islandalliance/7158,https://t.me/hongkongstandstrong_live/17672,https://t.me/hongkongstandstrong_live/17675,https://t.me/taisindonteatteargas/18209,https://t.me/taisindonteatteargas/18212,https://t.me/hkmaplive/1547,https://t.me/polyufast/13676,https://t.me/scottscout/126119,https://t.me/scottscout/126120,https://t.me/scottscout/126135,https://t.me/scottscout/126153,https://t.me/scottscout/126226,https://t.me/realtimenewsbroadcasts/34566,https://t.me/realtimenewsbroadcasts/34570,https://t.me/realtimenewsbroadcasts/34576,https://t.me/canigosomeplacefun/83234,https://t.me/canigosomeplacefun/83244,https://t.me/themirageagency/5435,https://t.me/protectwhampoaaaa2/5902"
"activist_1361",2020-05-24 12:00:00 HKT--2020-05-24 13:59:59 HKT,"灣仔區","銅鑼灣廣場","波斯富街、軒尼詩道","波斯富街、謝斐道","https://t.me/ncetransport/27560,https://t.me/ncetransport/27565,https://t.me/eatsyrup/45656,https://t.me/eatsyrup/45659,https://t.me/eatsyrup/45668,https://t.me/eatsyrup/45671,https://t.me/eatsyrup/45700,https://t.me/hktgb/54724,https://t.me/hktgb/54726,https://t.me/hktgb/54727,https://t.me/hktgb/54729,https://t.me/hktgb/54732,https://t.me/tko84/57247,https://t.me/universalsentinelsinblack/29311,https://t.me/universalsentinelsinblack/29316,https://t.me/universalsentinelsinblack/29325,https://t.me/islandalliance/7158,https://t.me/hongkongstandstrong_live/17672,https://t.me/hongkongstandstrong_live/17675,https://t.me/taisindonteatteargas/18209,https://t.me/taisindonteatteargas/18212,https://t.me/hkmaplive/1547,https://t.me/polyufast/13676,https://t.me/scottscout/126119,https://t.me/scottscout/126120,https://t.me/scottscout/126135,https://t.me/scottscout/126153,https://t.me/scottscout/126226,https://t.me/realtimenewsbroadcasts/34566,https://t.me/realtimenewsbroadcasts/34570,https://t.me/realtimenewsbroadcasts/34576,https://t.me/canigosomeplacefun/83234,https://t.me/canigosomeplacefun/83244,https://t.me/themirageagency/5435,https://t.me/protectwhampoaaaa2/5902"
