"event_id","date","time","link","type","district","location1","location2","location3","location4","location5","location6","location7","location8","location9","location10","location11","location12","location13"
1720,2019-12-13,"13:00:00","https://t.me/hkposter777/19261,https://t.me/hongkongertimetable/799,https://t.me/HK_Schedule/1228,https://t.me/shojosupportchannel/2903","lunch","觀塘區","德福花園 德福廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,2019-12-13,"13:15:00","https://t.me/hongkongertimetable/799","others","觀塘區","德福花園 德福廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,2019-12-13,"14:30:00","https://t.me/hongkongertimetable/742,https://t.me/HK_Schedule/1230,https://t.me/shojosupportchannel/2903","lunch","南區","華富一邨","華富二邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,2019-12-13,"12:30:00","https://t.me/hongkongertimetable/742,https://t.me/HK_Schedule/1230,https://t.me/shojosupportchannel/2903","lunch","南區","黃竹坑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,2019-12-13,"12:30:00","https://t.me/hongkongertimetable/743,https://t.me/HK_Schedule/1162,https://t.me/hkpicnic/1649,https://t.me/shojosupportchannel/2903,https://t.me/lunchwithme_wanchai/5,https://t.me/lunchwithme_wanchai/29","lunch","灣仔區","稅務大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1725,2019-12-13,"22:00:00","https://t.me/hongkongertimetable/758,https://t.me/HK_Schedule/1186","talk","荃灣區","荃灣廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1726,2019-12-13,"18:00:00","https://t.me/shojosupportchannel/2903","assembly","荃灣區","荃灣廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1727,2019-12-13,"22:00:00","https://t.me/shojosupportchannel/2903","assembly","荃灣區","荃灣廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1728,2019-12-13,"21:00:00","https://t.me/shojosupportchannel/2903","assembly","荃灣區","荃灣廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1729,2019-12-13,"14:00:00","https://t.me/hongkongertimetable/771,https://t.me/HK_Schedule/1204","lunch","深水埗區","長沙灣道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,2019-12-13,"14:00:00","https://t.me/hongkongertimetable/771,https://t.me/HK_Schedule/1204","lunch","深水埗區","大南西街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,2019-12-13,"08:00:00","https://t.me/hongkongertimetable/778","march","東區,灣仔區,中西區","太古坊","sogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,2019-12-13,"12:30:00","https://t.me/hongkongertimetable/786,https://t.me/shojosupportchannel/2903","lunch","黃大仙區","大有街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,2019-12-13,"14:30:00","https://t.me/hongkongertimetable/786,https://t.me/shojosupportchannel/2903","lunch","黃大仙區","新蒲崗",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,2019-12-13,"13:00:00","https://t.me/HK_Schedule/1216","march","黃大仙區","大有街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1735,2019-12-13,"12:30:00","https://t.me/hongkongertimetable/798,https://t.me/HK_Schedule/1227,https://t.me/shojosupportchannel/2903","lunch","葵青區","九龍貿易中心","葵興邨","大連排道遊樂場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,2019-12-13,"08:00:00","https://t.me/hongkongertimetable/798,https://t.me/HK_Schedule/1227,https://t.me/shojosupportchannel/2903","lunch","葵青區","葵興邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1737,2019-12-13,"22:30:00","https://t.me/shojosupportchannel/2899","writing","中西區","立法會綜合大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,2019-12-13,"14:00:00","https://t.me/shojosupportchannel/2903","lunch","深水埗區,觀塘區","九龍灣大南西街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1739,2019-12-13,"13:00:00","https://t.me/shojosupportchannel/2903","assembly","深水埗區,油尖旺區","深水埗","油尖旺",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1740,2019-12-13,"18:00:00","https://t.me/shojosupportchannel/2903","assembly","屯門區","屯門",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,2019-12-13,"21:00:00","https://t.me/shojosupportchannel/2903","assembly","屯門區","屯門",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742,2019-12-13,"18:00:00","https://t.me/shojosupportchannel/2903","assembly","元朗區","天水圍",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1743,2019-12-13,"21:00:00","https://t.me/shojosupportchannel/2903","assembly","元朗區","天頌苑",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,2019-12-13,"21:10:00","https://t.me/runtogetherhkerspromo/441","training","沙田區","源禾路體育館","沙田運動場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,2019-12-13,"21:10:00","https://t.me/runtogetherhkerspromo/441","training","西貢區","麗豪",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,2019-12-14,"21:10:00","https://t.me/runtogetherhkerspromo/466","training","大埔區","大埔","太和",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,2019-12-15,"15:00:00","https://t.me/hkstandstrong_promo/31251,https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/hongkongertimetable/809,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212,https://t.me/HK_Schedule/1255,https://t.me/shojosupportchannel/2919","assembly","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,2019-12-15,"17:00:00","https://t.me/hkstandstrong_promo/31251,https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/hongkongertimetable/809,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212,https://t.me/HK_Schedule/1255,https://t.me/shojosupportchannel/2919","assembly","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1749,2019-12-15,"19:30:00","https://t.me/hkstandstrong_promo/31251,https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/hongkongertimetable/809,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212,https://t.me/HK_Schedule/1255,https://t.me/shojosupportchannel/2919","assembly","中西區","太古廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,2019-12-15,"19:30:00","https://t.me/hongkongertimetable/804,https://t.me/HK_Schedule/1238","memorial","中西區","太古廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,2019-12-15,"16:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","東區","太古城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,2019-12-15,"14:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","東區","太古城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,2019-12-15,"16:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","葵青區","新都會廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,2019-12-15,"14:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","葵青區","新都會廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,2019-12-15,"16:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","觀塘區","德福花園 德福廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756,2019-12-15,"14:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","觀塘區","德福花園 德福廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,2019-12-15,"16:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","西貢區","popcorn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,2019-12-15,"14:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","西貢區","popcorn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,2019-12-15,"16:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","沙田區","新城市廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,2019-12-15,"14:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","沙田區","新城市廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,2019-12-15,"16:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","灣仔區","銅鑼灣",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1762,2019-12-15,"14:00:00","https://t.me/hongkongertimetable/808,https://t.me/shojosupportchannel/2919,https://t.me/watershopping/41","lunch","灣仔區","銅鑼灣",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,2019-12-15,"20:00:00","https://t.me/shojosupportchannel/2919","assembly","油尖旺區","香港文化中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,2019-12-15,"14:00:00","https://t.me/shojosupportchannel/2919","assembly","黃大仙區","慈雲山中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,2019-12-15,"17:00:00","https://t.me/shojosupportchannel/2919","assembly","黃大仙區","慈雲山中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,2019-12-15,"17:00:00","https://t.me/shojosupportchannel/2919","lunch","黃大仙區","慈雲山",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,2019-12-15,"14:00:00","https://t.me/shojosupportchannel/2919","assembly","荃灣區","石圍角邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,2019-12-15,"17:00:00","https://t.me/shojosupportchannel/2919","assembly","荃灣區","石圍角邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,2019-12-16,"13:00:00","https://t.me/hkstandstrong_promo/31108,https://t.me/hkstandstrong_promo/31686,https://t.me/hkposter777/18939,https://t.me/HK_Schedule/1184,https://t.me/workercom/18","march","深水埗區","元州邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,2019-12-16,"13:00:00","https://t.me/hkstandstrong_promo/31108,https://t.me/hkstandstrong_promo/31686,https://t.me/hkposter777/18939,https://t.me/HK_Schedule/1184,https://t.me/workercom/18","march","深水埗區","元州邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,2019-12-16,"14:00:00","https://t.me/hongkongertimetable/806,https://t.me/shojosupportchannel/2932","lunch","深水埗區","長沙灣道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,2019-12-16,"14:00:00","https://t.me/hongkongertimetable/806,https://t.me/shojosupportchannel/2932","lunch","深水埗區","大南西街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,2019-12-16,"20:10:00","https://t.me/runtogetherhkerspromo/476","wall","深水埗區","南昌站","富昌邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,2019-12-16,"20:00:00","https://t.me/hongkongertimetable/819,https://t.me/hktapu/12","organisation","九龍城區","土瓜灣馬頭角道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,2019-12-16,"20:00:00","https://t.me/HK_Schedule/1269","strike","九龍城區","馬頭角道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,2019-12-16,"12:30:00","https://t.me/hongkongertimetable/826,https://t.me/shojosupportchannel/2932","lunch","東區","港島東中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,2019-12-16,"13:00:00","https://t.me/hongkongertimetable/831,https://t.me/HK_Schedule/1278,https://t.me/shojosupportchannel/2932","lunch","中西區","國際金融中心 國際金融中心商場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,2019-12-16,"13:00:00","https://t.me/hongkongertimetable/832,https://t.me/shojosupportchannel/2932","lunch","葵青區","葵興邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,2019-12-16,"12:30:00","https://t.me/shojosupportchannel/2932","lunch","灣仔區","渣甸坊",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,2019-12-16,"14:00:00","https://t.me/shojosupportchannel/2932","lunch","灣仔區","渣甸坊",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,2019-12-16,"18:00:00","https://t.me/shojosupportchannel/2932","lunch","灣仔區","sogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,2019-12-16,"20:00:00","https://t.me/shojosupportchannel/2932","lunch","灣仔區","sogo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,2019-12-16,"13:00:00","https://t.me/shojosupportchannel/2932","lunch","西貢區","寶琳",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,2019-12-16,"19:00:00","https://t.me/shojosupportchannel/2932","lunch","西貢區","寶琳站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,2019-12-16,"23:00:00","https://t.me/shojosupportchannel/2932","lunch","黃大仙區","樂富",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,2019-12-16,"18:00:00","https://t.me/shojosupportchannel/2932","lunch","黃大仙區","樂富站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,2019-12-16,"20:00:00","https://t.me/shojosupportchannel/2932","lunch","黃大仙區","樂富站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,2019-12-17,"12:45:00","https://t.me/hkposter777/19609,https://t.me/hongkongertimetable/830,https://t.me/shojosupportchannel/2948","lunch","觀塘區","零碳天地","九龍灣駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,2019-12-17,"14:30:00","https://t.me/hkposter777/19609,https://t.me/hongkongertimetable/830,https://t.me/shojosupportchannel/2948","lunch","觀塘區","零碳天地",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,2019-12-17,"17:00:00","https://t.me/hkposter777/19609,https://t.me/hongkongertimetable/830,https://t.me/shojosupportchannel/2948","lunch","觀塘區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,2019-12-17,"17:00:00","https://t.me/hkposter777/19660,https://t.me/HK_Schedule/1308","memorial","觀塘區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,2019-12-17,"12:00:00","https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783","assembly","觀塘區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,2019-12-17,"12:00:00","https://t.me/hkposter777/19660,https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/hongkongertimetable/846,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212,https://t.me/HK_Schedule/1308","assembly","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,2019-12-17,"22:00:00","https://t.me/hkposter777/19660,https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/hongkongertimetable/846,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212,https://t.me/HK_Schedule/1308","assembly","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,2019-12-17,"17:00:00","https://t.me/hkposter777/19660,https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/hongkongertimetable/846,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212,https://t.me/HK_Schedule/1308","assembly","中西區","中環",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,2019-12-17,"17:00:00","https://t.me/hkposter777/19660,https://t.me/hongkongertimetable/846,https://t.me/HK_Schedule/1308","memorial","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,2019-12-17,"22:00:00","https://t.me/hkposter777/19660,https://t.me/hongkongertimetable/846,https://t.me/HK_Schedule/1308","memorial","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,2019-12-17,"12:00:00","https://t.me/hkposter777/19660,https://t.me/hongkongertimetable/846,https://t.me/HK_Schedule/1308","memorial","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,2019-12-17,"12:00:00","https://t.me/shojosupportchannel/2948","writing","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,2019-12-17,"17:00:00","https://t.me/shojosupportchannel/2948","lunch","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,2019-12-17,"22:00:00","https://t.me/shojosupportchannel/2948","lunch","中西區","均益大廈",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,2019-12-17,"17:00:00","https://t.me/hkposter777/19660,https://t.me/HK_Schedule/1308","memorial","葵青區","新都會廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,2019-12-17,"12:00:00","https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212","assembly","葵青區","新都會廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,2019-12-17,"17:00:00","https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212","assembly","葵青區","新都會廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,2019-12-17,"17:00:00","https://t.me/shojosupportchannel/2948","lunch","葵青區","新都會廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,2019-12-17,"17:00:00","https://t.me/hkposter777/19660,https://t.me/HK_Schedule/1308","memorial","沙田區","大會堂","沙田大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,2019-12-17,"12:00:00","https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212","assembly","沙田區","沙田",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,2019-12-17,"17:00:00","https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783,https://t.me/HK_Schedule/1110,https://t.me/HK_Schedule/1212","assembly","沙田區","大會堂","沙田大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,2019-12-17,"17:00:00","https://t.me/shojosupportchannel/2948","lunch","沙田區","大會堂","沙田大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1810,2019-12-17,"17:00:00","https://t.me/hkposter777/19660,https://t.me/HK_Schedule/1308","memorial","油尖旺區","尖沙咀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1811,2019-12-17,"12:00:00","https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783","assembly","油尖旺區","旺角",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1812,2019-12-17,"12:00:00","https://t.me/hongkongertimetable/712,https://t.me/hongkongertimetable/783","assembly","油尖旺區","尖沙咀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,2019-12-17,"17:00:00","https://t.me/shojosupportchannel/2948","lunch","油尖旺區","尖沙咀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,2019-12-17,"12:45:00","https://t.me/hongkongertimetable/851,https://t.me/shojosupportchannel/2948","lunch","東區","港島東中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,2019-12-17,"12:00:00","https://t.me/shojosupportchannel/2948","writing","東區","太古",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1816,2019-12-17,"12:00:00","https://t.me/HK_Schedule/1110","assembly","油尖旺區,觀塘區","旺角","觀塘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,2019-12-17,"17:00:00","https://t.me/HK_Schedule/1212","assembly","觀塘區,油尖旺區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1818,2019-12-18,"15:15:00","https://t.me/hkposter777/19756,https://t.me/HK_Schedule/1343","screening","中西區","香港大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,2019-12-18,"14:00:00","https://t.me/hongkongertimetable/744,https://t.me/HK_Schedule/1240,https://t.me/HK_Schedule/1344","lunch","深水埗區","長沙灣道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1820,2019-12-18,"14:00:00","https://t.me/hongkongertimetable/744,https://t.me/HK_Schedule/1240,https://t.me/HK_Schedule/1344","lunch","深水埗區","大南西街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,2019-12-18,"12:45:00","https://t.me/hongkongertimetable/848,https://t.me/HK_Schedule/1309,https://t.me/shojosupportchannel/2966","lunch","觀塘區","駿業街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,2019-12-18,"12:45:00","https://t.me/hongkongertimetable/876,https://t.me/shojosupportchannel/2966","lunch","葵青區","新都會廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,2019-12-18,"19:30:00","https://t.me/HK_Schedule/1293","talk","油尖旺區","海庭道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1824,2019-12-18,"14:00:00","https://t.me/shojosupportchannel/2966","lunch","深水埗區,黃大仙區","黃大仙長沙灣道","黃大仙大南西街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,2019-12-18,"20:00:00","https://t.me/shojosupportchannel/2966","lunch","黃大仙區","黃大仙站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1826,2019-12-18,"22:00:00","https://t.me/shojosupportchannel/2966","lunch","南區","香港仔中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,2019-12-19,"14:00:00","https://t.me/hkstandstrong_promo/31827,https://t.me/hkstandstrong_promo/32066,https://t.me/hkstandstrong_promo/32085,https://t.me/hkposter777/20025,https://t.me/hongkongertimetable/875,https://t.me/hongkongertimetable/898,https://t.me/HK_Schedule/1212,https://t.me/HK_Schedule/1330,https://t.me/HK_Schedule/1364,https://t.me/antiextraditionverifiednews/3140,https://t.me/shojosupportchannel/2982,https://t.me/watershopping/148","assembly","灣仔區,中西區","海港中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,2019-12-19,"17:00:00","https://t.me/hkstandstrong_promo/31827,https://t.me/hkstandstrong_promo/32066,https://t.me/hkstandstrong_promo/32085,https://t.me/hkposter777/20025,https://t.me/hongkongertimetable/875,https://t.me/hongkongertimetable/898,https://t.me/HK_Schedule/1212,https://t.me/HK_Schedule/1330,https://t.me/HK_Schedule/1364,https://t.me/antiextraditionverifiednews/3140,https://t.me/shojosupportchannel/2982,https://t.me/watershopping/148","assembly","灣仔區,中西區","港灣道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
